CheckingStatus,LoanDuration,CreditHistory,LoanPurpose,LoanAmount,ExistingSavings,EmploymentDuration,InstallmentPercent,Sex,OthersOnLoan,CurrentResidenceDuration,OwnsProperty,Age,InstallmentPlans,Housing,ExistingCreditsCount,Job,Dependents,Telephone,ForeignWorker,Risk,PredictedLabel,ProbabilityFavorable
no_checking,38,prior_payments_delayed,furniture,6052,500_to_1000,4_to_7,4,male,none,4,car_other,42,none,own,3,unskilled,2,yes,yes,Risk,Risk,0.437642495
no_checking,28,prior_payments_delayed,car_used,4833,100_to_500,4_to_7,4,female,none,4,unknown,45,bank,free,2,unskilled,1,yes,yes,No Risk,Risk,0.424851712
no_checking,31,prior_payments_delayed,appliances,4570,500_to_1000,less_1,3,female,none,3,real_estate,38,stores,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.705196408
0_to_200,12,credits_paid_to_date,car_used,3563,less_100,4_to_7,2,male,none,2,real_estate,23,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.918832916
less_0,12,all_credits_paid_back,car_used,250,less_100,1_to_4,2,female,none,1,real_estate,31,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.971095094
no_checking,13,credits_paid_to_date,vacation,7200,100_to_500,1_to_4,3,male,none,4,car_other,35,none,own,2,management_self-employed,2,yes,yes,Risk,No Risk,0.641006909
0_to_200,33,prior_payments_delayed,furniture,2309,100_to_500,greater_7,3,male,none,3,savings_insurance,33,stores,own,1,unskilled,2,none,yes,No Risk,No Risk,0.67233665
less_0,8,no_credits,car_new,250,less_100,less_1,1,female,none,1,real_estate,21,stores,rent,1,skilled,1,none,yes,No Risk,No Risk,0.981272006
no_checking,31,outstanding_credit,other,6307,500_to_1000,1_to_4,3,male,guarantor,3,car_other,46,none,free,1,skilled,1,yes,yes,No Risk,Risk,0.401666042
0_to_200,20,credits_paid_to_date,retraining,1241,100_to_500,1_to_4,2,male,none,1,car_other,19,stores,rent,1,unskilled,1,none,yes,Risk,No Risk,0.822057663
less_0,19,credits_paid_to_date,car_used,1286,less_100,less_1,2,female,none,3,car_other,23,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.873535241
no_checking,33,outstanding_credit,furniture,7086,500_to_1000,greater_7,5,male,co-applicant,3,unknown,55,none,free,2,skilled,1,yes,yes,Risk,Risk,0.080845354
greater_200,25,credits_paid_to_date,car_used,9295,100_to_500,1_to_4,3,male,co-applicant,3,unknown,42,none,free,2,skilled,1,none,yes,No Risk,Risk,0.49210026
less_0,18,credits_paid_to_date,vacation,900,less_100,less_1,2,female,none,1,savings_insurance,32,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.911025874
0_to_200,33,prior_payments_delayed,business,2976,100_to_500,greater_7,3,female,none,2,savings_insurance,32,stores,own,2,skilled,1,none,yes,No Risk,No Risk,0.680318514
0_to_200,4,all_credits_paid_back,car_new,2265,less_100,less_1,2,male,none,2,savings_insurance,27,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.952339606
no_checking,39,prior_payments_delayed,other,7929,greater_1000,greater_7,5,male,co-applicant,4,car_other,44,none,free,2,management_self-employed,1,none,yes,Risk,Risk,0.186516919
0_to_200,4,all_credits_paid_back,car_used,250,less_100,unemployed,1,female,none,2,real_estate,21,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.983455914
0_to_200,20,credits_paid_to_date,car_new,3175,500_to_1000,less_1,2,male,none,3,real_estate,36,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.820610547
no_checking,12,credits_paid_to_date,car_new,7593,less_100,1_to_4,4,male,none,3,savings_insurance,46,stores,free,2,skilled,1,yes,yes,No Risk,No Risk,0.629886098
no_checking,40,prior_payments_delayed,furniture,7987,500_to_1000,greater_7,5,male,co-applicant,5,car_other,45,stores,own,2,unskilled,1,yes,yes,Risk,Risk,0.175458662
no_checking,27,prior_payments_delayed,appliances,6479,500_to_1000,1_to_4,3,female,none,2,car_other,40,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.657458633
no_checking,28,prior_payments_delayed,car_used,5592,500_to_1000,1_to_4,4,male,none,3,car_other,45,none,own,1,skilled,1,none,yes,Risk,No Risk,0.570729744
0_to_200,21,outstanding_credit,radio_tv,6826,greater_1000,greater_7,4,male,none,3,car_other,34,none,own,2,skilled,1,yes,yes,No Risk,No Risk,0.543576923
less_0,13,all_credits_paid_back,car_used,1299,less_100,unemployed,2,female,none,3,savings_insurance,24,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.938362611
no_checking,44,prior_payments_delayed,other,5009,500_to_1000,4_to_7,4,male,none,3,savings_insurance,34,none,own,1,skilled,2,yes,yes,No Risk,No Risk,0.590289109
greater_200,21,outstanding_credit,car_used,5912,100_to_500,4_to_7,4,male,co-applicant,4,unknown,46,none,own,1,skilled,2,yes,yes,Risk,Risk,0.43792274
no_checking,8,prior_payments_delayed,furniture,811,100_to_500,1_to_4,2,male,none,2,savings_insurance,33,bank,rent,1,unemployed,1,none,yes,No Risk,No Risk,0.863538137
0_to_200,22,credits_paid_to_date,car_new,6544,less_100,1_to_4,4,male,none,3,savings_insurance,32,none,own,2,skilled,1,none,yes,Risk,No Risk,0.643082519
no_checking,8,credits_paid_to_date,car_new,5992,100_to_500,4_to_7,4,male,none,3,unknown,28,none,free,2,management_self-employed,1,none,yes,No Risk,No Risk,0.626751068
less_0,11,all_credits_paid_back,vacation,598,less_100,1_to_4,2,female,co-applicant,2,savings_insurance,34,stores,rent,1,skilled,1,none,yes,No Risk,No Risk,0.864703516
no_checking,19,credits_paid_to_date,car_new,2274,greater_1000,1_to_4,3,male,none,2,real_estate,24,none,own,2,skilled,1,none,yes,Risk,No Risk,0.767939472
no_checking,28,outstanding_credit,business,5124,500_to_1000,greater_7,5,male,none,3,car_other,39,none,own,1,management_self-employed,1,none,yes,Risk,Risk,0.497656833
no_checking,24,prior_payments_delayed,car_used,6415,100_to_500,1_to_4,3,female,none,4,savings_insurance,49,none,own,1,management_self-employed,1,none,yes,No Risk,No Risk,0.622976923
less_0,14,prior_payments_delayed,car_new,4002,500_to_1000,greater_7,3,female,co-applicant,3,car_other,49,stores,own,1,unskilled,1,yes,yes,Risk,No Risk,0.666282048
less_0,23,credits_paid_to_date,furniture,250,less_100,less_1,2,male,none,2,real_estate,20,bank,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.927914369
less_0,13,all_credits_paid_back,car_new,937,less_100,less_1,2,female,none,1,car_other,26,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.934525213
no_checking,8,credits_paid_to_date,car_new,1841,greater_1000,4_to_7,3,male,co-applicant,3,savings_insurance,46,none,own,2,skilled,1,yes,yes,No Risk,No Risk,0.564539847
0_to_200,29,outstanding_credit,appliances,6614,100_to_500,greater_7,4,male,none,4,car_other,37,none,free,2,management_self-employed,1,yes,yes,No Risk,Risk,0.459547165
less_0,13,prior_payments_delayed,furniture,250,500_to_1000,1_to_4,3,male,none,3,savings_insurance,39,none,own,2,skilled,1,yes,yes,Risk,No Risk,0.782262775
less_0,14,prior_payments_delayed,car_new,1328,less_100,less_1,2,female,none,2,savings_insurance,27,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.906026129
0_to_200,27,prior_payments_delayed,appliances,709,100_to_500,greater_7,3,female,none,2,real_estate,22,stores,rent,2,skilled,2,none,yes,Risk,No Risk,0.70178292
no_checking,53,outstanding_credit,radio_tv,7032,greater_1000,4_to_7,5,male,co-applicant,5,car_other,44,stores,own,2,unskilled,2,yes,yes,No Risk,Risk,0.308458553
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,2,female,none,1,savings_insurance,21,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.969809626
less_0,9,no_credits,radio_tv,2084,less_100,unemployed,1,female,none,1,real_estate,36,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.936047098
no_checking,37,prior_payments_delayed,appliances,3626,500_to_1000,1_to_4,2,female,none,4,savings_insurance,47,none,free,2,skilled,2,yes,yes,Risk,Risk,0.398631973
less_0,16,credits_paid_to_date,vacation,1216,less_100,less_1,2,male,none,3,real_estate,29,none,own,1,management_self-employed,1,none,yes,No Risk,No Risk,0.941054701
no_checking,21,prior_payments_delayed,radio_tv,1646,unknown,greater_7,4,male,none,3,savings_insurance,40,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.598130594
no_checking,39,outstanding_credit,other,6559,greater_1000,4_to_7,4,male,none,2,car_other,57,bank,own,2,unskilled,2,yes,yes,Risk,Risk,0.38706939
less_0,24,prior_payments_delayed,radio_tv,1569,100_to_500,greater_7,3,female,none,2,savings_insurance,25,stores,free,2,skilled,1,yes,yes,No Risk,No Risk,0.708910755
0_to_200,30,credits_paid_to_date,furniture,2034,greater_1000,greater_7,3,male,none,2,car_other,39,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.663536454
less_0,10,all_credits_paid_back,car_new,1000,less_100,less_1,1,female,none,2,real_estate,34,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.963048738
no_checking,25,prior_payments_delayed,furniture,6740,100_to_500,4_to_7,4,female,none,4,savings_insurance,39,none,own,2,skilled,2,yes,yes,No Risk,No Risk,0.529340043
no_checking,36,prior_payments_delayed,furniture,2224,500_to_1000,4_to_7,3,male,none,2,savings_insurance,41,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.572055754
less_0,12,all_credits_paid_back,car_new,844,less_100,less_1,2,male,none,2,real_estate,20,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.976340946
less_0,4,credits_paid_to_date,car_new,250,less_100,less_1,2,female,none,1,real_estate,19,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.972680232
less_0,17,credits_paid_to_date,car_used,2624,less_100,4_to_7,3,male,none,2,car_other,33,none,own,2,skilled,1,yes,yes,Risk,No Risk,0.729121565
no_checking,19,outstanding_credit,radio_tv,7818,100_to_500,4_to_7,3,male,none,4,unknown,40,none,own,1,management_self-employed,1,yes,yes,Risk,Risk,0.453280298
greater_200,19,credits_paid_to_date,radio_tv,3670,less_100,1_to_4,3,male,none,4,car_other,33,none,own,2,management_self-employed,1,none,yes,Risk,No Risk,0.68185199
no_checking,32,prior_payments_delayed,car_used,1905,unknown,1_to_4,4,male,none,4,savings_insurance,33,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.659183488
no_checking,31,outstanding_credit,repairs,8411,500_to_1000,4_to_7,5,male,co-applicant,5,unknown,46,none,free,2,management_self-employed,2,yes,yes,Risk,Risk,0.139856424
no_checking,46,outstanding_credit,appliances,3092,greater_1000,greater_7,3,male,none,3,car_other,50,none,own,2,skilled,1,yes,yes,Risk,Risk,0.228280276
no_checking,34,outstanding_credit,appliances,6725,500_to_1000,4_to_7,4,female,none,2,unknown,56,none,free,2,skilled,1,yes,yes,Risk,Risk,0.314859719
less_0,9,all_credits_paid_back,car_used,250,100_to_500,less_1,2,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.983455914
no_checking,27,outstanding_credit,radio_tv,5287,500_to_1000,1_to_4,4,male,none,3,savings_insurance,40,none,free,2,management_self-employed,2,yes,yes,No Risk,No Risk,0.582513504
no_checking,41,outstanding_credit,repairs,3754,unknown,greater_7,5,male,none,5,car_other,55,none,free,2,skilled,2,yes,yes,Risk,Risk,0.199687825
no_checking,28,prior_payments_delayed,car_used,5715,unknown,greater_7,5,male,co-applicant,5,savings_insurance,45,none,free,2,skilled,1,yes,yes,Risk,Risk,0.19021892
less_0,6,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,co-applicant,2,real_estate,27,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.974228549
no_checking,38,credits_paid_to_date,furniture,4965,500_to_1000,4_to_7,4,male,none,3,car_other,37,none,own,3,skilled,1,none,yes,Risk,Risk,0.476879858
0_to_200,10,no_credits,car_new,250,less_100,less_1,2,female,none,2,real_estate,22,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.978468606
no_checking,39,prior_payments_delayed,education,6555,500_to_1000,4_to_7,5,male,co-applicant,4,savings_insurance,40,none,free,3,management_self-employed,2,yes,yes,Risk,Risk,0.28966601
less_0,4,credits_paid_to_date,car_new,250,100_to_500,less_1,2,female,none,1,savings_insurance,19,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.957543237
0_to_200,14,credits_paid_to_date,vacation,3011,less_100,4_to_7,2,male,none,3,car_other,41,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.73615946
less_0,5,all_credits_paid_back,car_new,250,less_100,unemployed,1,female,none,1,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.981272006
no_checking,45,prior_payments_delayed,appliances,7285,unknown,4_to_7,5,male,co-applicant,4,unknown,41,none,own,2,skilled,1,yes,no,Risk,Risk,0.193172623
no_checking,29,prior_payments_delayed,furniture,4061,greater_1000,4_to_7,4,male,co-applicant,3,car_other,45,none,own,2,skilled,1,yes,yes,Risk,Risk,0.348034755
less_0,30,outstanding_credit,car_used,5546,100_to_500,4_to_7,3,male,none,2,car_other,34,none,own,1,skilled,1,yes,yes,Risk,No Risk,0.660037326
0_to_200,17,credits_paid_to_date,furniture,250,less_100,1_to_4,2,male,none,3,savings_insurance,19,none,rent,1,skilled,1,none,yes,Risk,No Risk,0.891911071
0_to_200,15,credits_paid_to_date,furniture,1350,less_100,4_to_7,2,male,none,3,savings_insurance,29,none,own,1,skilled,1,none,yes,Risk,No Risk,0.871429268
no_checking,30,prior_payments_delayed,radio_tv,6599,greater_1000,greater_7,5,male,none,4,unknown,41,none,free,2,skilled,1,yes,yes,No Risk,Risk,0.337662029
less_0,12,credits_paid_to_date,car_used,5166,less_100,1_to_4,2,male,none,1,car_other,28,stores,rent,1,unskilled,2,yes,yes,No Risk,No Risk,0.849795245
no_checking,33,outstanding_credit,other,5853,500_to_1000,1_to_4,4,male,none,5,car_other,38,stores,own,2,unskilled,1,yes,yes,Risk,No Risk,0.568999914
no_checking,35,prior_payments_delayed,furniture,6385,500_to_1000,greater_7,5,male,co-applicant,3,savings_insurance,47,none,free,2,skilled,2,yes,yes,No Risk,Risk,0.197546691
no_checking,32,outstanding_credit,repairs,7418,500_to_1000,greater_7,4,male,co-applicant,4,unknown,52,none,free,2,skilled,1,yes,yes,Risk,Risk,0.079809544
less_0,16,credits_paid_to_date,furniture,586,500_to_1000,4_to_7,1,female,none,1,savings_insurance,37,stores,own,1,unskilled,1,none,yes,No Risk,No Risk,0.860367698
less_0,4,all_credits_paid_back,car_new,250,less_100,unemployed,2,male,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.981272006
no_checking,32,prior_payments_delayed,car_used,9233,500_to_1000,4_to_7,3,female,none,4,car_other,46,none,free,2,skilled,2,yes,yes,Risk,Risk,0.321832121
less_0,4,all_credits_paid_back,car_new,250,less_100,less_1,1,male,none,1,real_estate,19,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.978468606
greater_200,20,credits_paid_to_date,car_used,2577,less_100,4_to_7,3,male,none,2,savings_insurance,51,none,free,2,skilled,1,yes,yes,No Risk,No Risk,0.681694455
0_to_200,4,all_credits_paid_back,car_new,250,less_100,unemployed,1,male,co-applicant,3,real_estate,35,bank,rent,1,unemployed,1,none,yes,No Risk,No Risk,0.939984251
no_checking,42,outstanding_credit,appliances,7240,greater_1000,greater_7,5,female,co-applicant,5,unknown,60,none,free,3,skilled,2,yes,yes,Risk,Risk,0.060177565
no_checking,28,prior_payments_delayed,business,5626,100_to_500,4_to_7,4,male,none,4,savings_insurance,28,none,own,1,management_self-employed,1,none,yes,No Risk,No Risk,0.633483448
no_checking,29,prior_payments_delayed,appliances,6809,100_to_500,4_to_7,4,male,none,3,savings_insurance,46,none,own,2,skilled,1,yes,yes,Risk,Risk,0.491929848
less_0,4,credits_paid_to_date,car_used,250,100_to_500,4_to_7,2,female,none,1,savings_insurance,27,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.941476124
0_to_200,17,credits_paid_to_date,car_used,3301,less_100,less_1,3,male,none,2,real_estate,30,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.919399062
no_checking,29,prior_payments_delayed,radio_tv,1855,500_to_1000,greater_7,4,male,none,3,savings_insurance,40,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.560056028
less_0,10,all_credits_paid_back,car_used,875,100_to_500,less_1,2,female,none,2,car_other,25,bank,rent,2,unemployed,1,none,yes,No Risk,No Risk,0.926018563
no_checking,21,credits_paid_to_date,car_used,2049,100_to_500,less_1,3,female,none,2,real_estate,36,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.822842933
less_0,22,prior_payments_delayed,furniture,2849,less_100,4_to_7,3,female,none,3,savings_insurance,33,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.687394418
0_to_200,4,all_credits_paid_back,car_new,250,less_100,1_to_4,1,female,none,2,real_estate,19,none,rent,1,skilled,1,none,yes,No Risk,No Risk,0.970260192
no_checking,39,outstanding_credit,radio_tv,5846,unknown,greater_7,5,male,co-applicant,5,car_other,56,none,own,2,skilled,2,yes,yes,Risk,Risk,0.093177103
no_checking,32,outstanding_credit,furniture,3074,greater_1000,4_to_7,4,male,none,3,savings_insurance,39,none,own,2,skilled,1,none,yes,No Risk,No Risk,0.545886464
0_to_200,19,credits_paid_to_date,furniture,2685,less_100,4_to_7,3,female,none,1,real_estate,34,stores,own,1,unskilled,1,none,yes,No Risk,No Risk,0.86429007
no_checking,26,prior_payments_delayed,car_used,1830,500_to_1000,1_to_4,3,male,none,4,real_estate,28,none,own,1,skilled,1,yes,yes,Risk,No Risk,0.651364543
less_0,18,credits_paid_to_date,vacation,5951,less_100,less_1,3,female,none,2,savings_insurance,20,stores,rent,1,unskilled,1,none,yes,No Risk,No Risk,0.87529775
no_checking,10,outstanding_credit,furniture,3619,100_to_500,less_1,3,female,none,2,savings_insurance,48,none,own,2,management_self-employed,1,none,yes,No Risk,No Risk,0.739372033
less_0,9,all_credits_paid_back,car_used,250,100_to_500,4_to_7,2,female,none,1,savings_insurance,28,stores,own,1,skilled,1,none,yes,No Risk,No Risk,0.938636219
no_checking,32,all_credits_paid_back,radio_tv,4151,100_to_500,less_1,4,female,none,3,savings_insurance,48,none,own,1,skilled,1,yes,yes,No Risk,No Risk,0.686662552
no_checking,30,credits_paid_to_date,radio_tv,4074,500_to_1000,less_1,3,male,none,4,savings_insurance,37,none,own,2,skilled,1,yes,yes,Risk,No Risk,0.658734675
no_checking,12,outstanding_credit,car_new,1197,unknown,1_to_4,3,male,co-applicant,3,real_estate,40,bank,rent,1,unskilled,1,none,yes,Risk,No Risk,0.812078196
greater_200,42,prior_payments_delayed,furniture,4703,500_to_1000,1_to_4,2,male,none,4,savings_insurance,34,none,own,2,skilled,1,yes,yes,Risk,No Risk,0.599344411
no_checking,8,credits_paid_to_date,car_new,3460,greater_1000,4_to_7,2,male,guarantor,4,savings_insurance,46,none,own,1,skilled,1,yes,yes,Risk,No Risk,0.553064727
less_0,12,all_credits_paid_back,car_used,250,less_100,unemployed,2,male,none,2,real_estate,30,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.982901984
no_checking,11,credits_paid_to_date,furniture,2872,greater_1000,1_to_4,3,male,none,3,savings_insurance,36,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.779273126
0_to_200,16,prior_payments_delayed,furniture,5172,less_100,less_1,3,male,none,3,unknown,34,none,own,1,management_self-employed,1,yes,yes,Risk,No Risk,0.71920186
no_checking,8,credits_paid_to_date,radio_tv,2936,greater_1000,less_1,3,male,none,2,savings_insurance,40,none,own,1,skilled,1,none,yes,No Risk,No Risk,0.798233742
less_0,35,credits_paid_to_date,education,3615,greater_1000,1_to_4,3,male,none,2,savings_insurance,37,none,rent,2,skilled,1,yes,yes,Risk,No Risk,0.639302785
no_checking,18,credits_paid_to_date,repairs,6332,less_100,4_to_7,4,male,co-applicant,5,savings_insurance,44,none,own,1,management_self-employed,1,none,yes,No Risk,No Risk,0.641698358
greater_200,19,credits_paid_to_date,radio_tv,3003,100_to_500,less_1,3,female,none,2,savings_insurance,43,none,own,2,skilled,1,yes,yes,No Risk,No Risk,0.76385017
less_0,16,prior_payments_delayed,furniture,250,greater_1000,1_to_4,1,female,none,2,real_estate,40,stores,rent,1,skilled,2,none,yes,No Risk,No Risk,0.876309023
